Customer ID,InvoiceDate,Recency,Lifespan,Frequency,Monetary,TotalItems,AvgBasketSize,AvgSpendPerInvoice,R_Score,F_Score,M_Score,RFM_Score,Segment
15665.0,2011-06-24 14:57:00,168,74,2,2242.01,1666,833.0,1121.005,2,3,5,235,Others
15667.0,2011-10-31 10:56:00,40,0,1,301.32,240,240.0,301.32,3,1,2,312,Others
15668.0,2011-05-06 10:39:00,218,0,1,76.32000000000001,72,72.0,76.32000000000001,1,1,1,111,At Risk
15669.0,2011-10-30 16:03:00,40,223,4,684.34,342,85.5,171.085,3,4,3,343,Others
15670.0,2011-02-16 10:50:00,297,0,1,173.05,91,91.0,173.05,1,1,1,111,At Risk
15671.0,2011-11-21 12:43:00,19,252,7,2657.13,1699,242.71428571428572,379.59000000000003,4,5,5,455,Loyal
15673.0,2011-09-12 16:12:00,88,238,4,2881.02,1514,378.5,720.255,2,4,5,245,Others
15674.0,2011-09-27 15:17:00,73,181,5,2446.6,1275,255.0,489.32,2,4,5,245,Others
15675.0,2011-09-19 13:48:00,81,198,3,323.69,527,175.66666666666666,107.89666666666666,2,3,2,232,Others
15676.0,2011-11-21 12:40:00,19,265,3,3435.76,2252,750.6666666666666,1145.2533333333333,4,3,5,435,Big Spender
15677.0,2011-10-21 15:36:00,49,0,1,657.23,319,319.0,657.23,3,1,3,313,Others
15678.0,2011-10-18 09:25:00,53,0,1,352.7,184,184.0,352.7,3,1,2,312,Others
15679.0,2011-11-15 16:19:00,24,158,4,781.28,1170,292.5,195.32,4,4,3,443,Loyal
15680.0,2011-11-30 13:46:00,9,356,3,1333.68,952,317.3333333333333,444.56,5,3,4,534,Big Spender
15681.0,2011-11-14 16:30:00,25,255,5,1426.16,816,163.2,285.232,4,4,4,444,Loyal
15683.0,2011-08-14 12:56:00,117,0,1,193.75,131,131.0,193.75,2,1,1,211,At Risk
15687.0,2011-12-01 08:33:00,9,321,9,2993.1,1310,145.55555555555554,332.56666666666666,5,5,5,555,Champion
15689.0,2011-08-12 09:37:00,120,241,2,254.1,84,42.0,127.05,2,3,2,232,Others
15690.0,2011-12-05 15:59:00,4,96,2,239.76,408,204.0,119.88,5,3,1,531,New Customer
15691.0,2011-04-01 15:13:00,252,0,1,136.8,72,72.0,136.8,1,1,1,111,At Risk
15692.0,2011-11-11 14:12:00,28,0,1,191.04,138,138.0,191.04,4,1,1,411,Others
15694.0,2011-12-09 09:44:00,1,372,14,6479.4,1677,119.78571428571429,462.8142857142857,5,5,5,555,Champion
15695.0,2011-03-18 08:32:00,267,0,2,409.98,212,106.0,204.99,1,3,2,132,Others
15696.0,2011-11-06 14:02:00,33,293,8,2736.46,1028,128.5,342.0575,4,5,5,455,Loyal
15699.0,2011-11-22 08:26:00,18,0,1,309.65,113,113.0,309.65,4,1,2,412,Others
15700.0,2011-06-20 16:53:00,172,1,2,696.68,357,178.5,348.34,2,3,3,233,Others
15701.0,2011-12-07 14:39:00,2,108,4,1542.14,923,230.75,385.535,5,4,4,544,Loyal
15703.0,2011-03-20 10:51:00,265,0,1,211.5,66,66.0,211.5,1,1,1,111,At Risk
15704.0,2011-07-22 13:35:00,140,75,4,2293.62,1028,257.0,573.405,2,4,5,245,Others
15705.0,2011-05-22 15:37:00,201,0,1,143.1,62,62.0,143.1,1,1,1,111,At Risk
15706.0,2011-10-07 10:09:00,64,52,4,1060.56,321,80.25,265.14,3,4,4,344,Others
15707.0,2011-11-04 14:35:00,35,51,4,945.58,605,151.25,236.395,3,4,4,344,Others
15708.0,2011-10-30 10:54:00,41,328,7,3364.2400000000002,1267,181.0,480.6057142857143,3,5,5,355,Others
15709.0,2011-03-01 10:38:00,284,0,1,133.25,121,121.0,133.25,1,1,1,111,At Risk
15712.0,2011-11-30 14:09:00,9,278,5,1072.3600000000001,486,97.2,214.47200000000004,5,4,4,544,Loyal
15713.0,2011-07-19 13:34:00,143,222,2,356.7,150,75.0,178.35,2,3,2,232,Others
15714.0,2011-11-28 11:26:00,12,66,2,330.88,187,93.5,165.44,5,3,2,532,New Customer
15716.0,2011-07-17 11:59:00,146,223,4,1118.81,744,186.0,279.7025,2,4,4,244,Others
15717.0,2011-04-19 13:21:00,234,0,1,150.3,70,70.0,150.3,1,1,1,111,At Risk
15719.0,2011-11-07 12:29:00,33,304,13,5045.61,2725,209.6153846153846,388.1238461538461,4,5,5,455,Loyal
15720.0,2011-11-15 14:48:00,24,0,1,598.73,281,281.0,598.73,4,1,3,413,Others
15721.0,2011-11-28 12:14:00,12,0,1,507.08,409,409.0,507.08,5,1,3,513,New Customer
15722.0,2011-11-04 11:43:00,36,254,5,2222.56,1026,205.2,444.512,3,4,5,345,Others
15723.0,2010-12-10 11:12:00,365,0,1,203.1,87,87.0,203.1,1,1,1,111,At Risk
15724.0,2011-05-22 14:40:00,201,83,2,218.25,73,36.5,109.125,1,3,1,131,Others
15725.0,2011-11-24 14:51:00,15,0,1,415.25,221,221.0,415.25,4,1,2,412,Others
15727.0,2011-11-23 12:36:00,17,342,7,5178.96,3065,437.85714285714283,739.8514285714285,4,5,5,455,Loyal
15729.0,2011-05-11 12:36:00,213,0,1,85.0,28,28.0,85.0,1,1,1,111,At Risk
15730.0,2011-10-05 12:31:00,66,140,3,1120.88,689,229.66666666666666,373.6266666666667,3,3,4,334,Others
15732.0,2011-05-11 14:24:00,212,159,2,294.12,215,107.5,147.06,1,3,2,132,Others
15733.0,2011-03-02 09:05:00,283,0,1,162.3,62,62.0,162.3,1,1,1,111,At Risk
15734.0,2011-08-17 10:50:00,115,85,2,1339.45,346,173.0,669.725,2,3,4,234,Others
15737.0,2011-11-25 11:21:00,15,228,8,1205.1200000000001,599,74.875,150.64000000000001,4,5,4,454,Loyal
15738.0,2011-11-21 08:26:00,19,353,16,4812.42,2982,186.375,300.77625,4,5,5,455,Loyal
15739.0,2011-10-04 13:42:00,66,0,1,449.12,472,472.0,449.12,3,1,2,312,Others
15740.0,2011-10-21 14:29:00,49,0,1,154.88,152,152.0,154.88,3,1,1,311,Others
15743.0,2011-11-23 17:19:00,16,168,4,784.46,216,54.0,196.115,4,4,3,443,Loyal
15744.0,2011-09-23 09:52:00,78,0,1,34.8,120,120.0,34.8,2,1,1,211,At Risk
15745.0,2011-11-20 13:45:00,19,217,4,1094.59,421,105.25,273.6475,4,4,4,444,Loyal
15746.0,2011-07-28 15:21:00,134,0,1,196.88,178,178.0,196.88,2,1,1,211,At Risk
15747.0,2011-11-27 12:26:00,13,160,3,974.04,480,160.0,324.68,5,3,4,534,Big Spender
15748.0,2011-10-30 12:51:00,40,0,1,149.31,51,51.0,149.31,3,1,1,311,Others
15749.0,2011-04-18 13:20:00,235,97,3,44534.3,18028,6009.333333333333,14844.766666666668,1,3,5,135,Others
15750.0,2011-12-07 12:34:00,3,364,8,2465.48,1786,223.25,308.185,5,5,5,555,Champion
15752.0,2011-10-31 11:37:00,40,333,7,2637.38,1978,282.57142857142856,376.7685714285714,3,5,5,355,Others
15753.0,2011-02-08 12:41:00,305,0,1,79.2,144,144.0,79.2,1,1,1,111,At Risk
15754.0,2011-10-19 14:40:00,51,195,3,458.57,199,66.33333333333333,152.85666666666665,3,3,2,332,Others
15755.0,2011-11-29 14:57:00,10,284,6,2364.25,1427,237.83333333333334,394.0416666666667,5,5,5,555,Champion
15756.0,2011-10-09 13:30:00,61,187,4,532.96,242,60.5,133.24,3,4,3,343,Others
15757.0,2011-10-05 12:14:00,66,152,2,714.42,491,245.5,357.21,3,3,3,333,Others
15758.0,2011-11-15 10:48:00,25,0,1,205.25,47,47.0,205.25,4,2,1,421,Others
15759.0,2011-05-05 15:13:00,218,139,3,253.04,60,20.0,84.34666666666666,1,3,2,132,Others
15762.0,2011-10-05 16:15:00,65,12,2,583.75,251,125.5,291.875,3,3,3,333,Others
15763.0,2011-11-08 09:44:00,32,45,2,1086.92,271,135.5,543.46,4,3,4,434,Big Spender
15764.0,2011-09-12 17:58:00,88,188,6,3279.97,2050,341.6666666666667,546.6616666666666,2,5,5,255,Others
15766.0,2011-10-06 17:03:00,64,0,1,315.06,170,170.0,315.06,3,2,2,322,Others
15768.0,2011-08-16 10:48:00,116,110,3,621.8299999999999,244,81.33333333333333,207.27666666666664,2,4,3,243,Others
15769.0,2011-12-02 13:52:00,7,363,26,56252.72,29672,1141.2307692307693,2163.566153846154,5,5,5,555,Champion
15773.0,2011-12-04 12:48:00,6,0,1,635.6800000000001,311,311.0,635.6800000000001,5,2,3,523,New Customer
15774.0,2011-10-02 12:04:00,69,0,1,270.8,87,87.0,270.8,3,2,2,322,Others
15775.0,2011-04-08 12:56:00,245,0,1,104.9,68,68.0,104.9,1,2,1,121,At Risk
15776.0,2011-07-29 13:46:00,133,0,1,241.62,138,138.0,241.62,2,2,1,221,At Risk
15777.0,2011-04-12 16:43:00,241,120,4,1047.11,378,94.5,261.7775,1,4,4,144,Others
15780.0,2011-06-09 12:01:00,184,174,3,475.28000000000003,220,73.33333333333333,158.42666666666668,1,4,2,142,Others
15781.0,2011-11-14 14:57:00,25,280,3,345.46,180,60.0,115.15333333333332,4,4,2,442,Loyal
15782.0,2011-11-30 10:49:00,10,79,3,2614.7400000000002,864,288.0,871.58,5,4,5,545,Loyal
15783.0,2011-11-29 09:50:00,11,0,1,246.3,212,212.0,246.3,5,2,1,521,New Customer
15785.0,2011-11-07 11:33:00,33,262,5,2328.9700000000003,1612,322.4,465.79400000000004,4,4,5,445,Loyal
15786.0,2011-10-24 14:13:00,46,68,3,4932.2,3364,1121.3333333333333,1644.0666666666666,3,4,5,345,Others
15787.0,2011-11-13 14:55:00,26,35,3,948.05,540,180.0,316.01666666666665,4,4,4,444,Loyal
15789.0,2010-12-16 14:35:00,358,0,1,351.3,438,438.0,351.3,1,2,2,122,At Risk
15790.0,2011-11-29 14:53:00,10,0,1,220.85,114,114.0,220.85,5,2,1,521,New Customer
15791.0,2011-10-27 10:14:00,44,160,2,1612.69,731,365.5,806.345,3,3,4,334,Others
15793.0,2011-11-25 09:31:00,15,253,3,965.61,553,184.33333333333334,321.87,4,4,4,444,Loyal
15795.0,2011-07-13 10:43:00,150,0,1,610.01,581,581.0,610.01,2,2,3,223,At Risk
15796.0,2011-12-08 19:55:00,1,301,8,2711.56,861,107.625,338.945,5,5,5,555,Champion
15797.0,2011-08-18 17:04:00,113,206,4,2207.4,873,218.25,551.85,2,4,5,245,Others
15799.0,2011-09-25 12:46:00,76,258,3,884.14,955,318.3333333333333,294.7133333333333,2,4,3,243,Others
15800.0,2011-08-24 14:23:00,107,139,2,699.08,335,167.5,349.54,2,3,3,233,Others
15801.0,2011-10-24 13:52:00,46,63,3,1063.95,570,190.0,354.65000000000003,3,4,4,344,Others
15802.0,2011-07-20 11:38:00,143,0,1,451.42,1,1.0,451.42,2,2,2,222,At Risk
15803.0,2011-10-19 14:56:00,51,0,1,415.82000000000005,290,290.0,415.82000000000005,3,2,2,322,Others
15804.0,2011-12-09 12:31:00,1,198,13,4206.39,2565,197.30769230769232,323.5684615384616,5,5,5,555,Champion
15805.0,2011-11-16 16:32:00,23,341,17,5528.4800000000005,3387,199.23529411764707,325.204705882353,4,5,5,455,Loyal
15806.0,2011-10-24 14:35:00,46,230,3,784.58,602,200.66666666666666,261.5266666666667,3,4,3,343,Others
15807.0,2011-10-20 14:10:00,50,26,3,903.9,430,143.33333333333334,301.3,3,4,3,343,Others
15808.0,2011-02-06 14:33:00,306,63,4,3734.9700000000003,1343,335.75,933.7425000000001,1,4,5,145,Others
15809.0,2011-11-03 16:40:00,36,266,5,515.77,301,60.2,103.154,3,4,3,343,Others
15810.0,2011-09-22 09:38:00,79,218,4,1391.98,861,215.25,347.995,2,4,4,244,Others
15811.0,2011-11-17 15:31:00,22,343,6,2218.62,1071,178.5,369.77,4,5,5,455,Loyal
15812.0,2011-08-24 14:19:00,107,210,5,1801.14,922,184.4,360.228,2,4,4,244,Others
15813.0,2011-05-16 08:13:00,208,31,2,1303.9099999999999,603,301.5,651.9549999999999,1,3,4,134,Others
15814.0,2011-11-23 08:17:00,17,33,4,1945.33,1271,317.75,486.3325,4,4,4,444,Loyal
15815.0,2011-10-07 12:42:00,64,196,5,2100.6,1856,371.2,420.12,3,4,5,345,Others
15819.0,2011-10-21 14:50:00,49,227,4,1905.45,1357,339.25,476.3625,3,4,4,344,Others
15820.0,2011-01-24 12:00:00,320,0,1,206.98,128,128.0,206.98,1,2,1,121,At Risk
15821.0,2011-10-26 15:48:00,44,17,2,570.96,202,101.0,285.48,3,3,3,333,Others
15822.0,2011-12-06 14:50:00,3,356,2,885.47,375,187.5,442.735,5,3,3,533,New Customer
15823.0,2010-12-02 15:08:00,372,0,1,15.0,1,1.0,15.0,1,2,1,121,At Risk
15825.0,2011-06-20 13:27:00,172,0,1,532.94,220,220.0,532.94,2,2,3,223,At Risk
15826.0,2011-10-14 16:05:00,56,154,3,1654.31,963,321.0,551.4366666666666,3,4,4,344,Others
15827.0,2011-09-27 15:35:00,73,299,14,1836.0900000000001,882,63.0,131.14928571428572,2,5,4,254,Others
15829.0,2011-09-01 16:45:00,99,41,2,636.14,996,498.0,318.07,2,3,3,233,Others
15830.0,2011-11-02 10:40:00,38,0,1,576.0,415,415.0,576.0,3,2,3,323,Others
15831.0,2011-10-12 13:14:00,58,265,3,801.76,1105,368.3333333333333,267.25333333333333,3,4,3,343,Others
15832.0,2011-03-30 15:29:00,254,0,1,836.79,465,465.0,836.79,1,2,3,123,At Risk
15834.0,2011-09-30 14:41:00,70,206,4,2233.75,965,241.25,558.4375,3,4,5,345,Others
15835.0,2011-10-26 15:47:00,44,286,4,954.09,439,109.75,238.5225,3,4,4,344,Others
15836.0,2011-10-20 17:13:00,50,0,1,137.37,26,26.0,137.37,3,2,1,321,Others
15837.0,2011-10-06 09:01:00,65,0,1,391.98,189,189.0,391.98,3,2,2,322,Others
15838.0,2011-11-28 14:00:00,11,356,19,33643.08,18368,966.7368421052631,1770.6884210526316,5,5,5,555,Champion
15839.0,2011-11-06 13:54:00,33,114,3,1048.49,675,225.0,349.49666666666667,4,4,4,444,Loyal
15840.0,2011-10-12 09:08:00,59,113,2,355.56,396,198.0,177.78,3,3,2,332,Others
15841.0,2011-09-28 12:15:00,73,266,4,1224.06,942,235.5,306.015,2,4,4,244,Others
15843.0,2011-02-09 10:19:00,304,0,1,118.95000000000002,27,27.0,118.95000000000002,1,2,1,121,At Risk
15844.0,2011-10-24 15:19:00,46,0,1,130.73999999999998,134,134.0,130.73999999999998,3,2,1,321,Others
15845.0,2011-11-22 09:42:00,18,319,8,3711.77,1926,240.75,463.97125,4,5,5,455,Loyal
15847.0,2011-11-01 14:41:00,38,249,2,389.27,449,224.5,194.635,3,3,2,332,Others
15850.0,2011-11-20 14:14:00,19,148,2,238.85,302,151.0,119.425,4,3,1,431,Others
15852.0,2011-06-06 11:22:00,187,10,2,160.71,48,24.0,80.355,1,3,1,131,Others
15853.0,2011-10-19 10:38:00,52,0,1,110.8,135,135.0,110.8,3,2,1,321,Others
15854.0,2011-12-05 13:39:00,4,357,12,2974.65,939,78.25,247.88750000000002,5,5,5,555,Champion
15855.0,2011-07-26 10:20:00,137,126,5,712.24,470,94.0,142.448,2,4,3,243,Others
15856.0,2011-12-05 17:09:00,4,361,27,16387.57,11005,407.5925925925926,606.947037037037,5,5,5,555,Champion
15857.0,2011-11-21 12:18:00,19,0,1,297.0,308,308.0,297.0,4,2,2,422,Others
15858.0,2011-11-24 12:48:00,16,351,5,1438.85,1167,233.4,287.77,4,4,4,444,Loyal
15860.0,2011-10-30 11:25:00,41,327,8,977.21,440,55.0,122.15125,3,5,4,354,Others
15861.0,2011-11-27 15:59:00,12,254,8,3165.36,2544,318.0,395.67,5,5,5,555,Champion
15862.0,2011-12-01 13:28:00,8,365,4,832.88,585,146.25,208.22,5,4,3,543,Loyal
15863.0,2011-11-14 12:49:00,26,167,2,68.84,19,9.5,34.42,4,3,1,431,Others
15864.0,2011-11-17 13:32:00,22,293,6,1936.3200000000002,1192,198.66666666666666,322.72,4,5,4,454,Loyal
15865.0,2011-10-30 12:43:00,41,173,3,895.13,368,122.66666666666667,298.37666666666667,3,4,3,343,Others
15866.0,2011-08-30 14:09:00,101,0,1,230.53,126,126.0,230.53,2,2,1,221,At Risk
15867.0,2011-12-04 13:32:00,5,363,15,3812.64,2054,136.93333333333334,254.176,5,5,5,555,Champion
15869.0,2011-03-07 17:23:00,277,0,2,149.64,175,87.5,74.82,1,3,1,131,Others
15870.0,2011-11-07 10:58:00,33,0,1,354.09000000000003,335,335.0,354.09000000000003,4,2,2,422,Others
15872.0,2011-11-25 11:55:00,15,0,2,360.93,212,106.0,180.465,4,3,2,432,Others
15874.0,2011-10-07 12:31:00,64,220,7,4405.88,2534,362.0,629.4114285714286,3,5,5,355,Others
15877.0,2011-12-08 11:53:00,2,16,2,493.28,371,185.5,246.64,5,3,3,533,New Customer
15880.0,2010-12-05 13:00:00,369,0,1,343.28000000000003,211,211.0,343.28000000000003,1,2,2,122,At Risk
15881.0,2011-01-31 16:59:00,312,52,5,501.39000000000004,260,52.0,100.278,1,4,3,143,Others
15882.0,2011-05-25 11:35:00,199,169,4,516.36,276,69.0,129.09,1,4,3,143,Others
15883.0,2011-12-07 17:05:00,2,31,2,396.48,223,111.5,198.24,5,3,2,532,New Customer
15885.0,2011-09-08 10:43:00,93,216,3,379.35,111,37.0,126.45,2,4,2,242,Others
15886.0,2011-10-10 14:25:00,60,0,1,181.09,147,147.0,181.09,3,2,1,321,Others
15888.0,2011-09-20 12:30:00,81,0,1,168.31,76,76.0,168.31,2,2,1,221,At Risk
15889.0,2011-07-06 11:10:00,157,212,2,446.87,215,107.5,223.435,2,3,2,232,Others
15891.0,2011-04-27 12:35:00,227,0,1,524.52,442,442.0,524.52,1,2,3,123,At Risk
15894.0,2011-03-31 13:50:00,253,115,2,263.55,168,84.0,131.775,1,3,2,132,Others
15895.0,2011-07-13 10:27:00,150,0,1,179.17,94,94.0,179.17,2,2,1,221,At Risk
15897.0,2011-05-29 13:50:00,194,0,2,222.05,261,130.5,111.025,1,3,1,131,Others
15898.0,2011-12-08 15:23:00,1,367,5,1388.88,570,114.0,277.776,5,4,4,544,Loyal
15899.0,2010-12-06 10:36:00,369,0,1,56.25,39,39.0,56.25,1,2,1,121,At Risk
15900.0,2011-11-16 12:19:00,24,0,1,351.11,221,221.0,351.11,4,2,2,422,Others
15901.0,2011-11-23 12:43:00,17,138,3,363.88,384,128.0,121.29333333333334,4,4,2,442,Loyal
15903.0,2011-11-30 08:08:00,10,285,7,5126.76,2410,344.2857142857143,732.3942857142857,5,5,5,555,Champion
15904.0,2011-12-01 14:50:00,8,0,1,164.68,84,84.0,164.68,5,2,1,521,New Customer
15906.0,2011-11-20 12:24:00,20,235,7,1567.69,544,77.71428571428571,223.9557142857143,4,5,4,454,Loyal
15907.0,2011-12-06 12:21:00,4,206,3,967.45,509,169.66666666666666,322.48333333333335,5,4,4,544,Loyal
15909.0,2011-06-19 10:38:00,174,0,1,191.94,98,98.0,191.94,2,2,1,221,At Risk
15910.0,2011-12-09 10:51:00,1,315,8,1232.18,1015,126.875,154.0225,5,5,4,554,Loyal
15912.0,2011-06-14 14:29:00,178,54,2,264.62,185,92.5,132.31,2,3,2,232,Others
15916.0,2011-11-23 13:46:00,16,350,8,1528.09,757,94.625,191.01125,4,5,4,454,Loyal
15917.0,2011-04-06 10:40:00,248,0,1,123.1,42,42.0,123.1,1,2,1,121,At Risk
15918.0,2011-06-02 11:42:00,191,80,2,334.23,153,76.5,167.115,1,3,2,132,Others
15919.0,2011-11-20 11:28:00,20,349,2,639.89,545,272.5,319.945,4,3,3,433,Others
15920.0,2011-07-08 15:31:00,154,0,4,167.5,99,24.75,41.875,2,4,1,241,Others
15921.0,2011-06-20 11:03:00,173,0,1,336.03000000000003,166,166.0,336.03000000000003,2,2,2,222,At Risk
15922.0,2010-12-01 13:51:00,373,0,1,369.5,138,138.0,369.5,1,2,2,122,At Risk
15923.0,2010-12-02 12:16:00,373,0,1,127.08,122,122.0,127.08,1,2,1,121,At Risk
15925.0,2011-05-29 15:35:00,194,0,1,207.15,93,93.0,207.15,1,2,1,121,At Risk
15930.0,2011-10-03 14:52:00,67,0,1,426.63,139,139.0,426.63,3,2,2,322,Others
15932.0,2011-12-05 17:13:00,4,285,8,2495.87,2325,290.625,311.98375,5,5,5,555,Champion
15933.0,2011-11-18 13:14:00,21,65,3,1107.46,885,295.0,369.15333333333336,4,4,4,444,Loyal
15935.0,2011-04-14 13:27:00,239,2,2,416.86,115,57.5,208.43,1,3,2,132,Others
15937.0,2011-10-06 15:48:00,64,0,1,145.35,73,73.0,145.35,3,2,1,321,Others
15938.0,2011-08-19 12:56:00,112,211,5,404.58,240,48.0,80.916,2,4,2,242,Others
15939.0,2011-09-11 11:30:00,90,241,15,6115.01,4728,315.2,407.6673333333334,2,5,5,255,Others
15940.0,2011-02-01 16:18:00,311,0,1,35.8,4,4.0,35.8,1,2,1,121,At Risk
15942.0,2011-07-29 09:01:00,134,0,1,337.44,232,232.0,337.44,2,2,2,222,At Risk
15944.0,2011-03-08 10:33:00,277,0,1,325.1,50,50.0,325.1,1,2,2,122,At Risk
15945.0,2010-12-09 13:14:00,365,0,1,181.0,52,52.0,181.0,1,2,1,121,At Risk
15947.0,2011-09-18 10:46:00,83,0,1,1708.24,898,898.0,1708.24,2,2,4,224,At Risk
15948.0,2011-12-01 15:32:00,8,35,2,955.24,567,283.5,477.62,5,3,4,534,Big Spender
15949.0,2011-11-23 09:09:00,17,54,2,364.72,284,142.0,182.36,4,3,2,432,Others
15950.0,2011-11-08 11:09:00,32,327,4,1765.51,729,182.25,441.3775,4,4,4,444,Loyal
15951.0,2011-12-01 08:34:00,9,276,2,708.22,313,156.5,354.11,5,3,3,533,New Customer
15952.0,2011-11-06 11:18:00,34,191,4,806.57,399,99.75,201.6425,3,4,3,343,Others
15953.0,2011-11-24 15:32:00,15,354,8,1659.3799999999999,892,111.5,207.42249999999999,4,5,4,454,Loyal
15955.0,2011-11-15 14:15:00,24,348,14,4416.26,2135,152.5,315.44714285714286,4,5,5,455,Loyal
15957.0,2011-11-08 12:14:00,32,0,1,428.89,211,211.0,428.89,4,2,2,422,Others
15958.0,2011-09-26 13:41:00,74,0,1,104.35,33,33.0,104.35,2,2,1,221,At Risk
15963.0,2011-11-20 11:33:00,20,25,2,470.76,298,149.0,235.38,4,3,2,432,Others
15965.0,2011-11-22 16:44:00,17,350,4,845.64,453,113.25,211.41,4,4,3,443,Loyal
15967.0,2011-11-16 15:41:00,23,295,2,418.83,211,105.5,209.415,4,3,2,432,Others
15969.0,2011-12-07 11:06:00,3,182,3,666.1,124,41.333333333333336,222.03333333333333,5,4,3,543,Loyal
15970.0,2011-02-09 12:08:00,304,0,1,314.1,116,116.0,314.1,1,2,2,122,At Risk
15971.0,2011-11-22 12:50:00,18,293,12,4199.85,1717,143.08333333333334,349.9875,4,5,5,455,Loyal
15973.0,2010-12-08 11:42:00,367,0,1,307.82000000000005,106,106.0,307.82000000000005,1,2,2,122,At Risk
15974.0,2011-10-31 13:13:00,39,249,7,3442.15,2262,323.14285714285717,491.7357142857143,3,5,5,355,Others
15975.0,2011-09-16 13:33:00,84,0,1,371.01,243,243.0,371.01,2,2,2,222,At Risk
15976.0,2011-06-27 13:00:00,165,54,2,430.94,277,138.5,215.47,2,3,2,232,Others
15977.0,2011-11-22 13:29:00,17,21,2,1054.73,1016,508.0,527.365,4,3,4,434,Big Spender
15978.0,2011-09-23 15:21:00,77,0,1,1098.78,888,888.0,1098.78,2,2,4,224,At Risk
15980.0,2011-09-12 09:41:00,89,165,3,2398.86,1560,520.0,799.62,2,4,5,245,Others
15981.0,2011-11-15 08:00:00,25,286,8,3408.48,1866,233.25,426.06,4,5,5,455,Loyal
15983.0,2011-11-17 17:34:00,22,351,4,1475.02,892,223.0,368.755,4,4,4,444,Loyal
15984.0,2011-12-07 12:16:00,3,365,10,2837.67,1843,184.3,283.767,5,5,5,555,Champion
15985.0,2011-08-08 16:31:00,123,113,2,1142.42,1086,543.0,571.21,2,3,4,234,Others
15986.0,2011-11-09 15:17:00,30,0,1,168.12,268,268.0,168.12,4,2,1,421,Others
15987.0,2011-11-27 15:38:00,12,356,7,1451.28,1556,222.28571428571428,207.32571428571427,5,5,4,554,Loyal
15988.0,2011-11-20 13:23:00,19,0,1,158.03,181,181.0,158.03,4,2,1,421,Others
15990.0,2011-10-26 15:58:00,44,243,2,792.11,443,221.5,396.055,3,3,3,333,Others
15992.0,2011-12-06 11:00:00,4,0,1,41.989999999999995,17,17.0,41.989999999999995,5,2,1,521,New Customer
15993.0,2011-12-01 10:45:00,9,35,7,2797.57,2051,293.0,399.65285714285716,5,5,5,555,Champion
15994.0,2011-10-16 12:28:00,55,0,1,427.07,177,177.0,427.07,3,2,2,322,Others
15996.0,2011-09-12 15:14:00,88,277,6,1060.68,384,64.0,176.78,2,5,4,254,Others
15998.0,2011-11-03 12:45:00,37,325,5,3089.97,2041,408.2,617.9939999999999,3,4,5,345,Others
16000.0,2011-12-07 12:17:00,3,0,3,12393.7,5110,1703.3333333333333,4131.233333333334,5,4,5,545,Loyal
16003.0,2011-11-10 09:57:00,30,329,5,2735.37,1185,237.0,547.074,4,4,5,445,Loyal
16005.0,2011-11-27 13:47:00,12,258,4,615.39,300,75.0,153.8475,5,4,3,543,Loyal
16006.0,2011-05-12 13:12:00,211,0,1,101.4,84,84.0,101.4,1,2,1,121,At Risk
16007.0,2011-10-23 11:05:00,48,167,4,1701.94,1393,348.25,425.485,3,4,4,344,Others
16008.0,2011-11-16 10:32:00,24,180,3,478.78,323,107.66666666666667,159.59333333333333,4,4,2,442,Loyal
16009.0,2011-11-17 16:51:00,22,137,4,992.71,378,94.5,248.1775,4,4,4,444,Loyal
16010.0,2011-04-08 10:14:00,246,116,3,407.5,210,70.0,135.83333333333334,1,4,2,142,Others
16011.0,2011-12-01 16:31:00,8,357,16,3362.71,2042,127.625,210.169375,5,5,5,555,Champion
16012.0,2011-11-04 13:25:00,35,119,3,1415.29,799,266.3333333333333,471.7633333333333,3,4,4,344,Others
16013.0,2011-12-06 10:36:00,4,367,47,37130.6,15536,330.5531914893617,790.0127659574467,5,5,5,555,Champion
16014.0,2011-11-02 12:04:00,38,253,3,662.38,265,88.33333333333333,220.79333333333332,3,4,3,343,Others
16015.0,2011-12-06 10:58:00,4,45,3,705.39,909,303.0,235.13,5,4,3,543,Loyal
16016.0,2011-12-06 14:35:00,3,363,8,1508.76,620,77.5,188.595,5,5,4,554,Loyal
16017.0,2011-10-23 12:56:00,47,0,1,211.88,102,102.0,211.88,3,2,1,321,Others
16018.0,2011-10-31 14:13:00,39,141,2,408.90000000000003,190,95.0,204.45000000000002,3,3,2,332,Others
16019.0,2011-10-24 11:51:00,47,317,9,3786.2400000000002,1733,192.55555555555554,420.6933333333334,3,5,5,355,Others
16020.0,2011-11-23 11:18:00,17,48,3,851.01,487,162.33333333333334,283.67,4,4,3,443,Loyal
16022.0,2011-03-24 13:16:00,260,0,1,628.28,261,261.0,628.28,1,2,3,123,At Risk
16023.0,2011-10-24 16:34:00,46,220,3,719.81,358,119.33333333333333,239.93666666666664,3,4,3,343,Others
16024.0,2011-11-27 13:26:00,12,0,1,251.24,398,398.0,251.24,5,2,2,522,New Customer
16025.0,2011-11-10 11:45:00,30,0,1,439.65999999999997,338,338.0,439.65999999999997,4,2,2,422,Others
16026.0,2011-10-27 13:53:00,43,0,1,236.09,243,243.0,236.09,3,2,1,321,Others
16027.0,2011-09-09 10:47:00,92,210,6,934.62,1147,191.16666666666666,155.77,2,5,3,253,Others
